Timezone,Date,Time,Type,Currency,Amount,Price (EUR),EUR received / paid,Fee currency,Fee amount,Status,Transaction ID,Address
Europe/Amsterdam,2022-12-19,12:03:14,staking,TRX,0.193252,,,,,Distributed,9fbc2e9a-68e3-4ed0-93d6-2f9c1fb96560,
Europe/Amsterdam,2022-12-19,12:03:13,staking,ADA,0.000171,,,,,Distributed,e19d73b3-bd22-4965-b010-f253447502f9,
Europe/Amsterdam,2022-12-12,16:26:12,staking,ETH,0.00019449,,,,,Distributed,a808522d-749d-4d51-8b48-6f4864c71f49,
Europe/Amsterdam,2022-12-12,16:26:12,staking,TRX,0.193214,,,,,Distributed,0d8f1a50-9467-438d-adb5-d2cecdabdd28,
Europe/Amsterdam,2022-12-12,16:26:11,staking,ADA,0.000171,,,,,Distributed,09b430c8-bfc1-4efa-b444-b3f042480771,
Europe/Amsterdam,2022-12-12,16:26:11,staking,BTC,0.0000068,,,,,Distributed,949ccedf-beef-4ddf-8dfd-9db3f6eaff20,
Europe/Amsterdam,2022-12-05,17:50:11,staking,BTC,0.0000068,,,,,Distributed,5c2d889c-77ef-431d-8302-9e606dcd95c6,
Europe/Amsterdam,2022-12-05,17:50:11,staking,ETH,0.00019446,,,,,Distributed,200d4b23-dedb-435b-b113-2f181f02b41a,
Europe/Amsterdam,2022-12-05,17:50:11,staking,TRX,0.193176,,,,,Distributed,7c24f0ed-4765-4463-a17b-3e81de6cee05,
Europe/Amsterdam,2022-12-05,17:50:10,staking,ADA,0.000171,,,,,Distributed,b11cd963-15a4-48b0-8cf2-f4b1ddb568e1,
Europe/Amsterdam,2022-11-28,17:29:51,staking,ETH,0.00019442,,,,,Distributed,2c1093f2-8f29-43f8-9f79-f7ec33a5600b,
Europe/Amsterdam,2022-11-28,17:29:51,staking,TRX,0.193138,,,,,Distributed,ec1aab80-fbf4-4a71-8766-f06e1af6429c,
Europe/Amsterdam,2022-11-28,17:29:50,staking,ADA,0.000171,,,,,Distributed,0da06c14-9085-4d19-905f-27576efd6b9a,
Europe/Amsterdam,2022-11-28,17:29:50,staking,BTC,0.0000068,,,,,Distributed,8b27f331-66b2-44c1-a274-27e824984422,
Europe/Amsterdam,2022-11-21,11:34:49,staking,BTC,0.0000068,,,,,Distributed,ac83aab1-ed00-4295-bff3-7dcda261859b,
Europe/Amsterdam,2022-11-21,11:34:49,staking,ETH,0.00019438,,,,,Distributed,b1c500ba-33c0-4eed-96be-cc59086cb67f,
Europe/Amsterdam,2022-11-21,11:34:49,staking,TRX,0.1931,,,,,Distributed,9d5b92b2-b0ee-4847-853a-0864ad893b8e,
Europe/Amsterdam,2022-11-21,11:34:48,staking,ADA,0.000171,,,,,Distributed,3dbe1525-5aec-482c-8956-31693b3bfab3,
Europe/Amsterdam,2022-11-14,18:52:15,staking,TRX,0.193062,,,,,Distributed,73eb6516-df9e-4efc-a1f1-0310c12b6981,
Europe/Amsterdam,2022-11-14,18:52:14,staking,BTC,0.0000068,,,,,Distributed,73545755-7577-4df2-aae1-0991e3b757be,
Europe/Amsterdam,2022-11-14,18:52:14,staking,ETH,0.00019434,,,,,Distributed,47332b7c-f90f-493f-8e56-7a3c79dbaf28,
Europe/Amsterdam,2022-11-14,18:52:13,staking,ADA,0.000171,,,,,Distributed,9ab8dca9-1df0-4ee8-b875-cb2bf84b28b8,
Europe/Amsterdam,2022-11-07,17:51:29,staking,TRX,0.193024,,,,,Distributed,88ecbf27-5a7a-4e2f-941f-21a6848955e8,
Europe/Amsterdam,2022-11-07,17:51:29,staking,BTC,0.0000068,,,,,Distributed,4cb24649-de9c-4ac1-9a7d-94b35579899b,
Europe/Amsterdam,2022-11-07,17:51:29,staking,ETH,0.00019431,,,,,Distributed,c756bda5-9fa4-4f85-a0b5-2d3481799c5c,
Europe/Amsterdam,2022-11-07,17:51:28,staking,ADA,0.000171,,,,,Distributed,1386914e-0d3e-4195-a5e3-be3469fb18e2,
Europe/Amsterdam,2022-10-31,19:49:09,staking,TRX,0.192986,,,,,Distributed,133d181c-b0b0-4c94-bbe1-a3766a2a4900,
Europe/Amsterdam,2022-10-31,19:49:08,staking,ADA,0.00017,,,,,Distributed,ebc5a31a-0d33-4fbe-9265-45cef67676ef,
Europe/Amsterdam,2022-10-31,19:49:08,staking,BTC,0.0000068,,,,,Distributed,44f55ea1-0038-4d0b-a0d0-8451756fa53c,
Europe/Amsterdam,2022-10-31,19:49:08,staking,ETH,0.00019427,,,,,Distributed,e1627bf1-383f-40a2-9d96-24a3a87849d1,
Europe/Amsterdam,2022-10-24,22:55:22,staking,ADA,0.00017,,,,,Distributed,276f4c4e-3df6-4d5a-9494-356e8a4e8584,
Europe/Amsterdam,2022-10-24,22:15:37,staking,TRX,0.192948,,,,,Distributed,146c23f9-d92d-4ff5-b093-74c793cf2410,
Europe/Amsterdam,2022-10-24,22:15:37,staking,ETH,0.00019423,,,,,Distributed,49ce692f-8081-486e-9e54-54fc4bc0bc17,
Europe/Amsterdam,2022-10-24,22:15:36,staking,BTC,0.0000068,,,,,Distributed,bb7f5065-b0f0-4224-b76e-d42255395925,
Europe/Amsterdam,2022-10-17,20:34:05,staking,TRX,0.19291,,,,,Distributed,e0be01b9-7d7a-4a43-a230-d90e9c00b928,
Europe/Amsterdam,2022-10-17,20:34:04,staking,BTC,0.00000679,,,,,Distributed,e33a1f26-1516-49b2-a5eb-faec30575c2e,
Europe/Amsterdam,2022-10-17,20:34:04,staking,ETH,0.00019419,,,,,Distributed,354c7f37-6d07-4103-bd04-4eca997cb17d,
Europe/Amsterdam,2022-10-17,20:34:03,staking,ADA,0.00017,,,,,Distributed,73b20fde-71ca-4f44-9160-b21ab14e41dc,
Europe/Amsterdam,2022-10-10,12:18:07,staking,TRX,0.192872,,,,,Distributed,10bebc0f-7c33-4372-a2ee-e85d89ce2fd7,
Europe/Amsterdam,2022-10-10,12:18:06,staking,BTC,0.00000679,,,,,Distributed,f2216f8c-c02c-4c62-89b2-cf211156af22,
Europe/Amsterdam,2022-10-10,12:18:06,staking,ETH,0.00019416,,,,,Distributed,1f80d097-0293-454f-9ca8-05328b6533bc,
Europe/Amsterdam,2022-10-10,12:18:05,staking,ADA,0.00017,,,,,Distributed,469083a8-d6cf-4b1a-b34f-60ead7f61944,
Europe/Amsterdam,2022-10-03,11:15:09,staking,TRX,0.192834,,,,,Distributed,8ba071fa-2f75-459b-87f9-796eddffda1e,
Europe/Amsterdam,2022-10-03,11:15:08,staking,ADA,0.00017,,,,,Distributed,92081bee-d258-4407-ace7-ace282084ca9,
Europe/Amsterdam,2022-10-03,11:15:08,staking,BTC,0.00000679,,,,,Distributed,1bdc8fe7-ef1f-476c-96d2-acc97d484039,
Europe/Amsterdam,2022-10-03,11:15:08,staking,ETH,0.00019412,,,,,Distributed,6c55e822-a522-40e7-b65e-65c27a9e8a88,
Europe/Amsterdam,2022-09-26,17:02:17,staking,TRX,0.192796,,,,,Distributed,5f6e8949-e967-4a66-8d58-929e103f8949,
Europe/Amsterdam,2022-09-26,17:02:17,staking,BTC,0.00000679,,,,,Distributed,e1983d96-b235-42f0-bd30-662ca7bed868,
Europe/Amsterdam,2022-09-26,17:02:17,staking,ETH,0.00019408,,,,,Distributed,a09cc36e-7629-451c-8236-a040cd2fe4fc,
Europe/Amsterdam,2022-09-26,17:02:16,staking,ADA,0.00017,,,,,Distributed,5bd82df7-60f7-476d-9a8e-b54a2b015dd5,
Europe/Amsterdam,2022-09-19,13:47:27,staking,TRX,0.192758,,,,,Distributed,c28633ac-d65a-42ee-b8e4-64e60f2d5640,
Europe/Amsterdam,2022-09-19,13:47:27,staking,BTC,0.00000679,,,,,Distributed,3979c86a-1a86-4891-81a0-2b9537a1c7c8,
Europe/Amsterdam,2022-09-19,13:47:27,staking,ETH,0.00019405,,,,,Distributed,193609a7-3da6-4b95-90bb-3153fce7164a,
Europe/Amsterdam,2022-09-19,13:47:26,staking,ADA,0.00017,,,,,Distributed,e35ba280-ad10-4664-8121-13bcc4428642,
Europe/Amsterdam,2022-09-14,18:41:12,withdrawal,EUR,-50,,,EUR,0,Completed,9040e4f2-0f5c-4709-921e-9c2df5152ba0,NL35***47
Europe/Amsterdam,2022-09-14,07:14:54,deposit,EUR,50,,,EUR,0,Completed,17b972bb-90a3-4d27-9771-5fb25116e736,NL42***14
Europe/Amsterdam,2022-09-13,23:36:43.101,buy,AVAX,1.55515414,19.249,-30.01,EUR,0.07483795914,Completed,f31f2ff6-7bb7-4f13-b45a-4220d4f1e3d6,
Europe/Amsterdam,2022-09-13,23:36:22,deposit,EUR,30,,,EUR,0,Completed,addc17a6-1c7d-470e-b9b3-2342a03c4576,NL35***47
Europe/Amsterdam,2022-09-12,13:48:47,staking,TRX,0.192721,,,,,Distributed,d4c3130f-b315-477a-98f2-65277441971f,
Europe/Amsterdam,2022-09-12,13:48:47,staking,ETH,0.00019401,,,,,Distributed,03cc357e-0bf9-4ca6-89e2-c909b9cd83db,
Europe/Amsterdam,2022-09-12,13:48:46,staking,ADA,0.000169,,,,,Distributed,8d121111-a0ea-402d-948b-b82ed553dbb8,
Europe/Amsterdam,2022-09-12,13:48:46,staking,BTC,0.00000679,,,,,Distributed,c6dc3497-a86e-42fc-84aa-c2ff26309929,
Europe/Amsterdam,2022-09-05,13:44:30,staking,TRX,0.192683,,,,,Distributed,4183ae26-246e-4e8e-a819-3dc52d667d1d,
Europe/Amsterdam,2022-09-05,13:44:30,staking,ETH,0.00019397,,,,,Distributed,143a966c-a5d7-4efc-af18-0a3bd926265f,
Europe/Amsterdam,2022-09-05,13:44:29,staking,ADA,0.000169,,,,,Distributed,054f7e03-4194-44ad-853b-71df67396133,
Europe/Amsterdam,2022-09-05,13:44:29,staking,BTC,0.00000679,,,,,Distributed,1f4d4aa5-3b89-48d7-a414-54c6505669a6,
Europe/Amsterdam,2022-08-29,12:38:15,staking,TRX,0.192645,,,,,Distributed,f75ed897-6750-42c5-827b-76074a433363,
Europe/Amsterdam,2022-08-29,12:38:15,staking,ETH,0.00019393,,,,,Distributed,4f3b0c49-bbfd-4494-aae2-c35fbbcebae5,
Europe/Amsterdam,2022-08-29,12:38:14,staking,ADA,0.000169,,,,,Distributed,2743b6dd-a199-4193-b95e-1f5d6157af73,
Europe/Amsterdam,2022-08-29,12:38:14,staking,BTC,0.00000679,,,,,Distributed,f6a8c466-cd29-4ed4-adfa-4bcf7586c7cb,
Europe/Amsterdam,2022-08-22,18:29:26,staking,TRX,0.192607,,,,,Distributed,7cb40bc5-93cf-44d3-9ac5-accf857cae0c,
Europe/Amsterdam,2022-08-22,18:29:26,staking,ETH,0.0001939,,,,,Distributed,9cdc5feb-acca-4992-92f3-456b148111ab,
Europe/Amsterdam,2022-08-22,18:29:25,staking,ADA,0.000169,,,,,Distributed,6e6b7842-4e6e-4af1-a075-93700db948cf,
Europe/Amsterdam,2022-08-22,18:29:25,staking,BTC,0.00000679,,,,,Distributed,5d1fa43a-6fd4-4d36-9402-2e3923a24868,
Europe/Amsterdam,2022-08-15,22:30:57,staking,TRX,0.192569,,,,,Distributed,c22b7bdf-10fc-496b-8917-3125a08738b4,
Europe/Amsterdam,2022-08-15,22:30:56,staking,BTC,0.00000679,,,,,Distributed,c50117d4-cbe4-4730-956c-19a77e86ba01,
Europe/Amsterdam,2022-08-15,22:30:56,staking,ETH,0.00019386,,,,,Distributed,c0e61af3-601a-4170-a709-48ce28e7c441,
Europe/Amsterdam,2022-08-15,22:30:55,staking,ADA,0.000169,,,,,Distributed,a654e866-394e-4464-a314-0d4396dd1773,
Europe/Amsterdam,2022-08-08,17:26:44,staking,TRX,0.192531,,,,,Distributed,7a71b665-47b9-49c8-9ba2-54977abcfcf2,
Europe/Amsterdam,2022-08-08,17:26:44,staking,ETH,0.00019382,,,,,Distributed,18c0f412-0ade-4eb9-b254-14ee3e6ddf5b,
Europe/Amsterdam,2022-08-08,17:26:43,staking,ADA,0.000169,,,,,Distributed,63d59d68-cd27-4135-ab44-20ee6fdfb129,
Europe/Amsterdam,2022-08-08,17:26:43,staking,BTC,0.00000678,,,,,Distributed,a859ab56-1187-450c-a3a7-7938de26bde2,
Europe/Amsterdam,2022-08-01,11:35:54,staking,TRX,0.192493,,,,,Distributed,f1d7425d-d938-430c-af46-d0c7efef1d6f,
Europe/Amsterdam,2022-08-01,11:35:53,staking,ADA,0.000169,,,,,Distributed,a40617af-b317-4867-838a-b4cae17e7c92,
Europe/Amsterdam,2022-08-01,11:35:53,staking,BTC,0.00000678,,,,,Distributed,412a8bc5-f68b-4a90-9b5d-14c5de5a7623,
Europe/Amsterdam,2022-08-01,11:35:53,staking,ETH,0.00019378,,,,,Distributed,50c31db1-605f-4876-92c5-cd51523e1ee2,
Europe/Amsterdam,2022-07-25,18:48:04,staking,TRX,0.192456,,,,,Distributed,c7aa270d-4ac0-4d6f-8649-ca1a50b78944,
Europe/Amsterdam,2022-07-25,18:48:04,staking,ETH,0.00019375,,,,,Distributed,77ebd1cd-e74c-42e6-92b8-0f4ad24e6690,
Europe/Amsterdam,2022-07-25,18:48:03,staking,ADA,0.000168,,,,,Distributed,1273e9e6-1463-46b9-9a8c-dcc2cd9e8bcb,
Europe/Amsterdam,2022-07-25,18:48:03,staking,BTC,0.00000678,,,,,Distributed,6837dfdd-a842-4805-884b-3e42310e967e,
Europe/Amsterdam,2022-07-18,22:09:54,staking,TRX,0.192418,,,,,Distributed,0408b8aa-c145-4546-ad26-a2af2b8e511e,
Europe/Amsterdam,2022-07-18,22:09:53,staking,ADA,0.000177,,,,,Distributed,8b3ae32c-b5c1-4d73-82ba-da1452ed06af,
Europe/Amsterdam,2022-07-18,22:09:53,staking,BTC,0.00000678,,,,,Distributed,564f173c-3666-4276-8d9b-cddaac2d8854,
Europe/Amsterdam,2022-07-18,22:09:53,staking,ETH,0.00019371,,,,,Distributed,b5aa67fc-6380-4fcd-a673-beb32562e50d,
Europe/Amsterdam,2022-07-11,19:58:19,staking,TRX,0.19238,,,,,Distributed,04b4d4db-0d98-4164-874a-dcf2dfc2316e,
Europe/Amsterdam,2022-07-11,19:58:19,staking,ETH,0.00019367,,,,,Distributed,a3bebda2-fcfa-42ba-8e7b-d1bc85425b70,
Europe/Amsterdam,2022-07-11,19:58:18,staking,ADA,0.000197,,,,,Distributed,80e69424-01ef-44fb-a097-0c72f86aec22,
Europe/Amsterdam,2022-07-11,19:58:18,staking,BTC,0.00000678,,,,,Distributed,c577fb75-16d6-4331-9513-698d1b8f7394,
Europe/Amsterdam,2022-07-04,21:15:20,staking,TRX,0.192342,,,,,Distributed,ec5dbc31-2fb3-4670-a9dc-b33d873e363e,
Europe/Amsterdam,2022-07-04,21:15:19,staking,ADA,0.000197,,,,,Distributed,121e9374-34f4-45e2-b274-95e3ee854298,
Europe/Amsterdam,2022-07-04,21:15:19,staking,BTC,0.00000678,,,,,Distributed,6de91cf6-e722-4edd-bc2e-368c4aebbeba,
Europe/Amsterdam,2022-07-04,21:15:19,staking,ETH,0.00019363,,,,,Distributed,fbb171cf-2342-402b-b459-b20e3e8f2a37,
Europe/Amsterdam,2022-06-27,12:54:58,staking,TRX,0.192304,,,,,Distributed,63253de7-1584-4234-b640-7e3772137c50,
Europe/Amsterdam,2022-06-27,12:54:58,staking,ETH,0.0001936,,,,,Distributed,680059ed-2c84-4dde-90a0-1660c67d82e9,
Europe/Amsterdam,2022-06-27,12:54:57,staking,ADA,0.000197,,,,,Distributed,7330c295-eaa0-41d6-8eeb-c107051858d1,
Europe/Amsterdam,2022-06-27,12:54:57,staking,BTC,0.00000678,,,,,Distributed,a3ebc8e3-2c02-4895-96c7-a9ceaa01a8e8,
Europe/Amsterdam,2022-06-20,11:51:13,staking,TRX,0.192267,,,,,Distributed,00dec7b2-4914-4be9-9cc2-52a010f56355,
Europe/Amsterdam,2022-06-20,11:51:12,staking,ADA,0.000197,,,,,Distributed,7b4fd236-3651-45d0-a163-a3634ee9f4ef,
Europe/Amsterdam,2022-06-20,11:51:12,staking,BTC,0.00000678,,,,,Distributed,e90f3a5c-7f18-4589-b23e-e704ea1499a7,
Europe/Amsterdam,2022-06-20,11:51:12,staking,ETH,0.00019356,,,,,Distributed,f64371df-6617-4758-99d9-7ffa122896b5,
Europe/Amsterdam,2022-06-13,18:21:45,staking,TRX,0.192229,,,,,Distributed,2e687cea-b03a-4344-a16b-eb6f20cef61d,
Europe/Amsterdam,2022-06-13,18:21:44,staking,ADA,0.000197,,,,,Distributed,78688afc-8dfa-4814-8ec3-60b6a3720ca4,
Europe/Amsterdam,2022-06-13,18:21:44,staking,BTC,0.00000678,,,,,Distributed,02519b82-b8e9-4951-b922-461b9dddcefc,
Europe/Amsterdam,2022-06-13,18:21:44,staking,ETH,0.00019352,,,,,Distributed,bde69e07-13cb-436d-bb42-751f2026c2c7,
Europe/Amsterdam,2022-06-06,20:21:53,staking,TRX,0.192191,,,,,Distributed,f4ae5216-e5fa-4e70-a78c-ae36695bb210,
Europe/Amsterdam,2022-06-06,20:21:52,staking,BTC,0.00000678,,,,,Distributed,5a49434b-e23d-4886-8ab5-7492ce58b516,
Europe/Amsterdam,2022-06-06,20:21:52,staking,ETH,0.00019348,,,,,Distributed,ed0971ac-2777-4d05-a9c7-a6bd7ed43b07,
Europe/Amsterdam,2022-06-06,20:21:51,staking,ADA,0.000196,,,,,Distributed,0b7bc2ba-210b-4668-9039-2a85f5d642aa,
Europe/Amsterdam,2022-05-30,21:47:14,staking,ETH,0.00019345,,,,,Distributed,416be41c-ece2-44d3-98d7-d18ef369019e,
Europe/Amsterdam,2022-05-30,14:02:26,staking,TRX,0.192153,,,,,Distributed,d995c938-6720-433c-8310-e39b1058e771,
Europe/Amsterdam,2022-05-30,14:02:24,staking,BTC,0.00000677,,,,,Distributed,be372525-cb31-4066-abfa-140040aee5a1,
Europe/Amsterdam,2022-05-30,14:02:23,staking,ADA,0.000196,,,,,Distributed,e0de5e28-ab10-4194-9d5d-60b5bcfd2042,
Europe/Amsterdam,2022-05-23,14:07:19,staking,TRX,0.192116,,,,,Distributed,28241bf6-9a86-4de4-802b-2fafb9d82df1,
Europe/Amsterdam,2022-05-23,14:07:19,staking,BTC,0.00000677,,,,,Distributed,0163ca4b-a538-415d-8f8d-92731738cba7,
Europe/Amsterdam,2022-05-23,14:07:19,staking,ETH,0.00019341,,,,,Distributed,6abf9851-fc81-4661-9a4c-89c980ff0a17,
Europe/Amsterdam,2022-05-23,14:07:18,staking,ADA,0.000196,,,,,Distributed,43fe5c8d-3284-4e60-a5d9-0096609ad1da,
Europe/Amsterdam,2022-05-16,20:09:08,staking,TRX,0.192078,,,,,Distributed,8d89590b-8024-4a10-baa2-a5555b1e111f,
Europe/Amsterdam,2022-05-16,20:09:08,staking,ETH,0.00019337,,,,,Distributed,94500ae0-0829-497d-916a-1b6dbae66844,
Europe/Amsterdam,2022-05-16,20:09:07,staking,ADA,0.000196,,,,,Distributed,a64f726f-e7ba-4fc1-9de4-855f9a8fa01c,
Europe/Amsterdam,2022-05-16,20:09:07,staking,BTC,0.00000677,,,,,Distributed,9fe27239-fbe2-4905-b591-44c4d1eb6aed,
Europe/Amsterdam,2022-05-09,19:57:17,staking,TRX,0.19204,,,,,Distributed,e6ace9cf-76f4-4531-9f6e-d22ededf7878,
Europe/Amsterdam,2022-05-09,19:57:17,staking,ETH,0.00019334,,,,,Distributed,5acabe44-562f-44f4-ad13-e71c3eae2b43,
Europe/Amsterdam,2022-05-09,19:57:16,staking,ADA,0.000196,,,,,Distributed,2a1c9664-9451-4534-9eaa-b9dc7a4bc40a,
Europe/Amsterdam,2022-05-09,19:57:16,staking,BTC,0.00000677,,,,,Distributed,be6b1798-63b5-4dfb-bd27-82b4cbb7b6dd,
Europe/Amsterdam,2022-05-02,21:02:44,staking,TRX,0.192002,,,,,Distributed,927e10ae-efdd-4a63-ba27-a394065c3bff,
Europe/Amsterdam,2022-05-02,21:02:43,staking,BTC,0.00000677,,,,,Distributed,07a80d21-44b5-4495-a6fb-e3e722ffed86,
Europe/Amsterdam,2022-05-02,21:02:43,staking,ETH,0.0001933,,,,,Distributed,6f6ca4f9-8fd2-4cef-9676-cce1fcab9e18,
Europe/Amsterdam,2022-05-02,21:02:42,staking,ADA,0.000195,,,,,Distributed,b56bc46a-a93a-4d9c-adfa-08f24690c247,
Europe/Amsterdam,2022-04-25,12:45:39,staking,TRX,0.191965,,,,,Distributed,c89a37d0-44a6-4348-abb7-165aa18a9232,
Europe/Amsterdam,2022-04-25,12:45:39,staking,ETH,0.00019326,,,,,Distributed,e90e1133-45d8-4eba-bee7-482207eb6c09,
Europe/Amsterdam,2022-04-25,12:45:38,staking,ADA,0.000195,,,,,Distributed,4d3998df-c31f-4760-abdf-dffd79ad368c,
Europe/Amsterdam,2022-04-25,12:45:38,staking,BTC,0.00000677,,,,,Distributed,7863cdd9-a8b0-4717-8c67-3177a3e8ee04,
Europe/Amsterdam,2022-04-18,19:36:30,staking,TRX,0.191927,,,,,Distributed,c767af8b-98f5-4f93-b595-24dc67911446,
Europe/Amsterdam,2022-04-18,19:36:30,staking,BTC,0.00000677,,,,,Distributed,7499f081-810d-434d-ae05-761d4225a38d,
Europe/Amsterdam,2022-04-18,19:36:30,staking,ETH,0.00019322,,,,,Distributed,10eacbd4-f07a-4fce-ac7a-d5391da0e7fd,
Europe/Amsterdam,2022-04-18,19:36:29,staking,ADA,0.000195,,,,,Distributed,4cf0bfc5-f6d1-47e0-8351-e966ce0d7580,
Europe/Amsterdam,2022-04-13,02:00:34,affiliate,EUR,0.01,,,,,Completed,5ae65788-f072-4b98-870a-1ef653a7ba8c,
Europe/Amsterdam,2022-04-11,22:10:49,staking,TRX,0.191889,,,,,Distributed,dbcca5e9-ccc1-4d0a-97db-db45f2fbc7a0,
Europe/Amsterdam,2022-04-11,22:10:48,staking,ADA,0.000195,,,,,Distributed,b421de41-5337-4c21-9f97-9015de0c7fbb,
Europe/Amsterdam,2022-04-11,22:10:48,staking,BTC,0.00000677,,,,,Distributed,14508e7f-add9-49d9-8a23-b3057998560b,
Europe/Amsterdam,2022-04-11,22:10:48,staking,ETH,0.00019319,,,,,Distributed,c78b258c-38e0-45c6-ad7a-936e51814d49,
Europe/Amsterdam,2022-04-04,12:32:25,staking,TRX,0.191851,,,,,Distributed,797387f1-36d8-4230-b3b9-a93e52e6c04b,
Europe/Amsterdam,2022-04-04,12:32:24,staking,BTC,0.00000677,,,,,Distributed,a1e080a8-d862-4228-aaca-db02d75c8680,
Europe/Amsterdam,2022-04-04,12:32:24,staking,ETH,0.00019315,,,,,Distributed,aa7a9bbd-9a5a-4ae4-b134-a214ef3203bc,
Europe/Amsterdam,2022-04-04,12:32:23,staking,ADA,0.000195,,,,,Distributed,238a859c-5c90-4df9-be95-2c95248278bb,
Europe/Amsterdam,2022-03-28,12:58:52,staking,TRX,0.191814,,,,,Distributed,9d82d73d-39af-4baa-a4dc-6dbcf1941fa5,
Europe/Amsterdam,2022-03-28,12:58:52,staking,ETH,0.00019311,,,,,Distributed,5b433358-8cd0-4191-95c6-434acd22a584,
Europe/Amsterdam,2022-03-28,12:58:51,staking,ADA,0.000194,,,,,Distributed,8f8ffca1-582f-404e-a77c-482fc8ea9c2a,
Europe/Amsterdam,2022-03-28,12:58:51,staking,BTC,0.00000677,,,,,Distributed,72dff209-7ccb-44fb-81e9-1375548901e2,
Europe/Amsterdam,2022-03-21,10:52:28,staking,TRX,0.191776,,,,,Distributed,0157f107-07a7-4637-8820-a461c7194e48,
Europe/Amsterdam,2022-03-21,10:52:28,staking,ETH,0.00019308,,,,,Distributed,d5d85760-e710-4cb2-9720-60fd411f4fe5,
Europe/Amsterdam,2022-03-21,10:52:27,staking,ADA,0.000194,,,,,Distributed,593c6720-18af-40dc-9ad4-f23d61464299,
Europe/Amsterdam,2022-03-21,10:52:27,staking,BTC,0.00000676,,,,,Distributed,5aee5e8d-9d1b-44de-8f5f-011bc6b4a86f,
Europe/Amsterdam,2022-03-14,20:54:57,staking,ADA,0.000194,,,,,Distributed,814e4756-dcdf-4e29-9c18-b3c9d0a9c10b,
Europe/Amsterdam,2022-03-14,18:51:56,staking,TRX,0.191738,,,,,Distributed,89b536ce-f63f-481b-aaa4-249f651c8f16,
Europe/Amsterdam,2022-03-14,18:51:55,staking,BTC,0.00000676,,,,,Distributed,cc0ea3b4-027f-4f9c-a7dd-150579b0e247,
Europe/Amsterdam,2022-03-14,18:51:55,staking,ETH,0.00019304,,,,,Distributed,b8bfe488-1078-4669-b5fc-01a8b866e728,
Europe/Amsterdam,2022-03-07,11:00:09,staking,TRX,0.191701,,,,,Distributed,c79d8488-d857-446a-ad02-e7ca59e14f02,
Europe/Amsterdam,2022-03-07,11:00:09,staking,ETH,0.000193,,,,,Distributed,095bdab9-727d-481f-8959-e6666f50414f,
Europe/Amsterdam,2022-03-07,11:00:08,staking,BTC,0.00000676,,,,,Distributed,fa270374-3176-44f6-9b47-889fff05569e,
Europe/Amsterdam,2022-03-07,11:00:07,staking,ADA,0.000194,,,,,Distributed,175f8c1d-e50b-4b29-a9c6-aba439b5151c,
Europe/Amsterdam,2022-02-28,20:22:51,staking,TRX,0.191663,,,,,Distributed,6bd10786-4a17-40ec-92e9-3869a6d11414,
Europe/Amsterdam,2022-02-28,20:22:50,staking,BTC,0.00000676,,,,,Distributed,6df98aa6-dac1-4380-ba5f-828046d34867,
Europe/Amsterdam,2022-02-28,20:22:50,staking,ETH,0.00019296,,,,,Distributed,7c78e095-f3e7-4b70-8178-d2e0dc06cd38,
Europe/Amsterdam,2022-02-28,20:22:49,staking,ADA,0.000194,,,,,Distributed,d766582c-0b1f-4035-bc0d-680ed0f6e8fb,
Europe/Amsterdam,2022-02-21,20:58:45,staking,ADA,0.000194,,,,,Distributed,f3d007b8-fd1d-49a5-ac17-327358f8d878,
Europe/Amsterdam,2022-02-21,10:59:16,staking,TRX,0.191625,,,,,Distributed,72fb02a7-6058-4c2e-850a-9704d836e44d,
Europe/Amsterdam,2022-02-21,10:59:15,staking,BTC,0.00000676,,,,,Distributed,8c5bd8d7-7ecc-4ac3-94c5-131e03507fce,
Europe/Amsterdam,2022-02-21,10:59:15,staking,ETH,0.00019293,,,,,Distributed,319de763-dc40-4dfb-a550-5ef13d1ed444,
Europe/Amsterdam,2022-02-14,11:12:34,staking,TRX,0.191588,,,,,Distributed,fcc2a81c-8609-4eb9-9377-8cc80f1a7ab5,
Europe/Amsterdam,2022-02-14,11:12:34,staking,ETH,0.00019289,,,,,Distributed,f5e64250-f853-44ff-81ca-7176adc74186,
Europe/Amsterdam,2022-02-14,11:12:33,staking,ADA,0.000193,,,,,Distributed,ab459513-b222-4ae8-b688-cae46f2c5445,
Europe/Amsterdam,2022-02-14,11:12:33,staking,BTC,0.00000676,,,,,Distributed,72bf3264-927d-4b60-bb38-c0730f32d415,
Europe/Amsterdam,2022-02-07,11:36:43,staking,TRX,0.19155,,,,,Distributed,e03698e2-6870-4587-a6e6-a67b1a306b8f,
Europe/Amsterdam,2022-02-07,11:36:42,staking,BTC,0.00000676,,,,,Distributed,fdf46778-0521-46a0-b253-261aac656b2a,
Europe/Amsterdam,2022-02-07,11:36:42,staking,ETH,0.00019285,,,,,Distributed,e673c7e8-5757-4a88-9354-6813aba65d88,
Europe/Amsterdam,2022-02-07,11:36:41,staking,ADA,0.000193,,,,,Distributed,d8e52483-3d4d-423b-ada2-9f29afccf9b2,
Europe/Amsterdam,2022-01-31,15:00:18,staking,TRX,0.191512,,,,,Distributed,6885cf19-1242-4c6f-aa67-82a775f7b94d,
Europe/Amsterdam,2022-01-31,15:00:17,staking,BTC,0.00000676,,,,,Distributed,3702c230-4fde-4c4e-bcda-9228e2da82a4,
